log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1259	28.0	2.863383072349947	2.0032473256104883	0.0	1.5194961102238125	2.5119272740569225	3.6109201268987876	9.465174489316755	0.6996085661589265	0.48945214584294905	-0.061385248158319666	-0.4285485045279299	-0.4748733797904871
b1260	28.0	8.676936663863609	0.765630553444748	7.163983224693965	8.14716350647097	8.723992194619896	9.250237557794383	10.04425283513045	0.08823742561511715	0.0077858432791833325	0.2152589205398213	0.5743568575248698	0.5536693053708432
b1261	28.0	8.510118046966959	0.8168960259163492	7.105885652861884	8.014854257030777	8.403208161011023	9.225077255944036	10.0127478466832	0.09599115093444495	0.009214301057719393	0.18203736421604771	0.5182373599850613	0.5361446587122211
b1262	28.0	7.613754877422531	0.8120022860421041	6.29428735580593	7.192350844358074	7.427903287085382	8.160842267854648	9.324399903254045	0.1066493864216692	0.011374091624118518	0.11197397531730417	0.3168660756613807	0.40142393752406336
b1263	28.0	7.738307524733107	0.984282722230028	5.610091621032661	7.1545190752970775	7.706758774257928	8.319901279742172	9.608546554771369	0.12719612384026774	0.016178853919988728	0.09082337804266237	0.31154365374453946	0.3630887729583274
b1264	28.0	7.922934154747912	1.0500274016020854	5.67507573179046	7.328007959859625	8.10925094504233	8.721261943970672	9.794043566170934	0.13253011839974008	0.017564232283049125	0.07165808078810379	0.26222083822649683	0.3587076112936719
b1266	28.0	6.439198027499885	0.3937607605049286	5.79195990282776	6.169320384086464	6.3966502202883255	6.726307131442114	7.472542741494425	0.06115059031005016	0.003739394695267601	-0.09146485396307112	-0.12551281697537245	-0.0969332018305037
b1267	28.0	7.238570263631749	0.41137389181279865	6.72300656873778	6.975735017241124	7.184577008910063	7.327853096742065	8.6211838814741	0.056830821119418604	0.0032297422291073558	-0.19941559970794845	-0.2858888717295567	-0.24972621488536548
b1268	28.0	3.471837663380213	0.4536727858487866	2.839057488960795	3.110383312139954	3.4411006806448774	3.7277937663690452	4.52316307333786	0.13067223465946465	0.017075232910898193	-0.1600109826912447	-0.2529845021905888	-0.1325301403558299
b1269	28.0	7.656250755799008	0.654114852772067	5.923374455234805	7.399214955807455	7.62665208182318	8.143164787594948	8.916851068994859	0.085435400907765	0.007299207728270533	-0.01991210849874232	-0.04539130376528128	0.12650604306692856
b1270	28.0	6.196528844912176	0.29460897684931125	5.399619005170335	6.1126703319593165	6.219583232401446	6.3818120030588705	6.813601925841935	0.047544195181340565	0.002260450495441407	-0.23100646160124833	-0.23717641495451688	-0.1730558857538936
b1271	28.0	6.542437491197476	0.38050882424740257	5.58100576414946	6.379754502899291	6.489126003868577	6.678444468270401	7.395081396386795	0.05816010084305096	0.0033825973300738573	-0.1269040106820452	-0.16828347713803182	-0.19989050094990873
b1272	28.0	7.304142479405447	0.4821671886725601	6.16968543552009	7.037184505118553	7.347101673915818	7.667638756297723	8.06428588913082	0.06601283997841842	0.004357695042016277	0.031344220094615925	0.05266917528799987	0.17962762825087691
b1273	28.0	6.814296393013824	0.7012692185587501	5.576442528040795	6.315889206508894	6.623758287704822	7.362314917309094	8.09621068402579	0.10291146409153963	0.01059076944146425	-0.0855681323548064	-0.20912127873218467	-0.21960572844085866
b1274	28.0	8.450689323736835	0.26540522502729375	7.8818214729837806	8.305039464685727	8.484449583015484	8.622497315542635	8.921768179176066	0.031406340342178554	0.0009863582136887517	0.3541102774540719	0.32752872650391823	0.34337354546737753
b1275	28.0	7.4874971213754	0.4395795039731823	6.042038661461265	7.298150133558536	7.541372790846543	7.730788321992211	8.23094372686516	0.05870847051390047	0.0034466845100815206	0.051109107100620506	0.07829555820434973	0.16977001450540194
