log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b0739	48.0	6.856145453193378	0.5323942389728491	5.23493351086175	6.527486535627727	6.902532299078791	7.179192712196757	8.05319915726053	0.07765212138620492	0.006029851955777902	-0.09905770349587831	-0.17880783104760856	-0.03919652643992749
b0740	48.0	9.329795212498937	0.38864707028813084	8.49738323095506	9.024207780652059	9.461688258845069	9.64816141098267	9.87311226948177	0.04165654887767185	0.0017352680643978643	-0.1517099308581788	-0.19990991809092584	-0.05700325867302475
b0741	48.0	11.11101351286689	0.6745117611238424	9.80195740086469	10.685380187173138	11.164987634224074	11.411543737465138	13.565284769257001	0.06070659173825478	0.003685290280475144	-0.0773082236010086	-0.176799142099509	-0.09473398703278875
b0742	48.0	9.16808327622639	0.4850144212735476	7.957438955045971	8.832722841184776	9.319005484204547	9.501661170994362	9.89850456287809	0.052902488629355135	0.00279867330317905	0.014114471443425878	0.02321048438401977	0.13800217480650373
b0750	48.0	8.071621130946777	1.330536092526353	3.69984821932123	7.7625397250909325	8.402958273796083	8.917781499162395	9.782789375908866	0.1648412469987036	0.027172636712087604	-0.0775585279629259	-0.3498816372513949	0.20494028713396992
b0751	48.0	7.660026433886292	1.1030488243162175	3.51185221911744	7.129434431376103	7.715716821989083	8.50503535847967	9.40358456111605	0.14400065506779056	0.020736188659952793	-0.08745404658512851	-0.3270691468733943	0.09364821067711207
b0752	48.0	5.609477333972952	0.520946481490617	4.37999678310043	5.312461710229478	5.671247734716965	5.956201513329174	6.456995425822295	0.09286898769259362	0.008624648875047106	-0.14634079399800884	-0.25847791911460355	-0.17410423863275273
b0753	48.0	5.0945516603642025	1.3772333149990315	1.162562737728835	4.198761481465791	5.208335476394275	5.777592694991687	9.245559201306635	0.27033454694629105	0.07308076727265643	-0.017136219593576	-0.08001795924060778	-0.07231270528806567
b0754	48.0	9.932623771940174	0.9904206520366945	6.638827813640545	9.592521867471183	10.215486104711275	10.510431200519111	11.4856334826653	0.09971389984936802	0.009942861823169795	-0.07866955617125418	-0.26417475916040156	0.271281222465814
b0755	48.0	10.974321750943437	0.6487698413125782	9.63108821338605	10.549909427598562	10.888098607278476	11.17787559708635	12.8935838041238	0.0591170785799865	0.003494828979832299	0.02003285949435416	0.04406548258017989	0.11786102340870164
b0756	48.0	8.936720722097565	0.45532037667657166	8.137519950544675	8.705690253423843	8.8588844167368	9.153191042906354	10.728427719193451	0.0509493796254273	0.0025958392842159064	0.03623202822478053	0.05593384376541632	-0.008197611485358797
b0757	48.0	6.930878478886554	0.8130625307565711	5.834013125058705	6.369503499749177	6.843335338838505	7.325793634539021	10.4148411876457	0.11731016973294121	0.013761675922771477	-0.014483008255789019	-0.039925251288573715	-0.09576547457068159
b0758	48.0	6.07164811889682	0.8593403765419955	4.382702286248775	5.6713629739351665	5.9806893242111805	6.437227835626687	9.673624694857375	0.14153329700834708	0.020031674162052985	0.056485214597138	0.1645754053470407	0.21986971202452404
b0759	48.0	6.904939321226223	0.7595628202918279	5.777342415733855	6.489047805565179	6.831463437800769	7.0878276611729065	10.4929097995682	0.11000282333501228	0.012100621141673925	0.0388014934775415	0.09992567093327519	0.20988056955229872
b0760	48.0	7.20013327432543	0.8375862566954604	5.25439337338392	6.47900016100958	7.431538879369028	7.838230638554258	8.46485454260118	0.11632927124865375	0.013532499349242859	-0.0672005046751046	-0.1908389462645118	-0.05608034877069958
b0761	48.0	6.266712838425061	0.2960382770950205	5.74169673994456	6.020232759421932	6.252407625133302	6.4946805261882075	6.9011000105803095	0.04723980254525598	0.0022315989445147733	-0.05234055808453349	-0.05253529189110639	-0.016775244695204427
b0762	48.0	5.453041071291225	2.0646774104015	0.0	5.011460640466586	5.910825048720319	6.906057795123369	8.20328129804283	0.3786286190418524	0.1433596311575402	-0.07052939769498881	-0.49372749577929853	-0.3456119935354204
