locus_tag,GCI,gene_name
b3766,-0.12282625011836573,ilvL
b3774,-0.10271764442362258,ilvC
b3777_2,-0.2501335651641469,NA
b3778,-0.1735065920872942,rep
b3779,-0.1270318721022304,gpp
b3781,-0.1604559687344174,trxA
b3793,-0.12790799707761485,wzyE
b3794,-0.043851291311672876,rffM
b3795,-0.08564519170575617,yifK
b3800,-0.2812736250538837,aslB
b3801,-0.24872792009306183,aslA
b3804,-0.15187408613268083,hemD
b3811,-0.14528375691972348,xerC
b3812,-0.08726494314911891,yigB
b3820,-0.3723580212803409,yigI
b3822,-0.12690974215760006,recQ
b3823,-0.38936952565602195,rhtC
b3824,-0.01611093196523705,rhtB
b3826,-0.29511350346758936,yigL
b3827,-0.34338708514061267,bioP
b3828,-0.4399955170796796,metR
b3830,-0.624062677118254,ysgA
b3832,-0.008842003645786575,rmuC
b3836,-0.030524122970679034,tatA
b3842,-0.28125795547007654,rfaH
b3844,-0.2911198995811033,fre
b3845,-0.5233616646557387,fadA
b3846,-0.4974879066934346,fadB
b3849,-0.2544349148064473,trkH
b3850,-0.06612123537657083,hemG
b3856,-0.12593042774273044,mobB
b3859,-6.924127906413808e-4,srkA
b3862,-0.29785186572908856,yihG
b3866,-0.27587923075114096,yihI
b3872,-0.01264997275128769,yihL
b3873,-0.3812121843857005,yihM
b3874,-0.28041349577169106,yihN
b3875,-0.3095797657970521,ompL
b3876,-0.4236194738928072,yihO
b3877,-0.1880052012662702,yihP
b3878,-0.21014225308499232,yihQ
b3879,-0.2998954760699442,yihR
b3880,-0.19483466267808142,yihS
b3881,-0.22895870758004255,yihT
b3882,-0.15321885587199802,yihU
b3883,-0.1262174961457374,yihV
b3884,-0.1553659427779586,yihW
b3885,-0.231866454848024,yihX
b3886,-0.43289429419902,yihY
b3887,-0.2317770802099896,dtd
b3888,-0.18336400401069639,yiiD
b3895,-0.3113466596599822,fdhD
b3896,-0.18685495787060688,yiiG
b3897,-0.26836924672620904,frvR
b3898,-0.19814352117216413,frvX
b3899,-0.42255247554453357,frvB
b3904,-0.016784583343082613,rhaB
b3905,-0.4008921004498696,rhaS
b3906,-0.34606231153734623,rhaR
b3907,-0.6507707549173344,rhaT
b3908,-0.2042777750338877,sodA
b3909,-0.30171679584794736,kdgT
b3910,-0.3064042773892007,yiiM
b3911,-0.21119702425977901,cpxA
b3912,-0.17519164597662767,cpxR
b3915,-0.12223842696844396,fieF
b3917,-0.08500542865929961,sbp
b3920,-0.21754755153541427,yiiQ
b3921,-0.22360290968481267,yiiR
b3922,-0.3246406528623432,yiiS
b3923,-0.30525712767773966,uspD
b3926,-0.2991732085676134,glpK
b3927,-0.40797991389779603,glpF
b3929,-0.01404420494914506,rraA
b3934,-0.17429993862692336,cytR
b3935,-0.05758436062198618,priA
b3938,-0.2807197999413178,metJ
b3939,-0.19551470276847943,metB
b3941,-0.32356410591760526,metF
b3946,-0.0712631580985682,fsaB
b3947,-0.024816230336510564,ptsA
b3949,-0.20097675540368964,frwC
b3951,-0.21141212046940397,pflD
b3952,-0.2685276450947884,pflC
b3954,-0.15082604995381618,yijO
b3958,-0.009380355090470981,argC
b3962,-0.28339219211070615,sthA
b3964,-0.37434459935795994,yijD
b3965,-0.35376928675401553,trmA
b3972,-0.3911753560918964,murB
b3973,-0.3246661867071238,birA
b3974,-0.35038627722994475,coaA
b3990,-0.009103099194518086,thiH
b3995,-0.6506855925151187,rsd
b3996,-0.3007183302072257,nudC
b4004,-0.1101548247216145,zraR
b4012,-0.2910601743223953,yjaB
b4013,-0.3951583815231776,metA
b4014,-0.5253019830294036,aceB
b4015,-0.4362297588909999,aceA
b4016,-0.5577645213607708,aceK
b4017,-0.39703136971163405,arpA
b4022,-0.04959127574134455,rluF
b4023,-0.04234594205696851,yjbD
b4026,-0.03803349510491934,yjbE
b4029,-0.4865187369206231,yjbH
b4031,-0.13223756421390573,xylE
b4032,-0.20331069627551404,malG
b4033,-0.18990558373360147,malF
b4034,-0.17266236287909734,malE
b4035,-0.1751672188300611,malK
b4036,-0.2660852778294219,lamB
b4037,-0.24793626955974668,malM
b4038_3,-0.2737413367153368,NA
b4039,-0.07997888430474474,ubiC
b4040,-0.13358793989215229,ubiA
b4042,-0.3544327511133164,dgkA
b4045,-0.4462690013885903,yjbJ
b4050,-0.42031584899094476,pspG
b4051,-0.371713819262338,qorA
b4054,-0.14824108873739905,tyrB
b4055,-0.06616039615877978,aphA
b4056,-0.4349077750940842,yjbQ
b4057,-0.580197647595266,yjbR
b4058,-0.03365095532307707,uvrA
b4060,-0.03799854031442231,yjcB
b4061,-0.6222323818441363,pdeC
b4062,-0.4014157571907564,soxS
b4063,-0.2184583574262748,soxR
b4064,-0.2614498285319238,ghxP
b4066,-0.4701267579469865,yjcF
b4067,-0.5134015072920223,actP
b4068,-0.5573566621725939,yjcH
b4069,-0.46815991331712176,acs
b4074,-0.2053556113221971,nrfE
b4076,-0.26762763862716504,nrfG
b4078,-0.13619469807842544,yjcO
b4081,-0.02335703396997473,mdtO
b4082,-0.12418694712740115,mdtN
b4083,-0.12043593184676937,yjcS
b4084,-0.3930485655733759,alsK
b4085,-0.3970945161902895,alsE
b4086,-0.25376380546473865,alsC
b4087,-0.34882807136907135,alsA
b4088,-0.3601721559796389,alsB
b4089,-0.5326303703992752,alsR
b4090,-0.4414961694614715,rpiB
b4092,-0.3803930238931867,phnP
b4093,-0.41272287528644913,phnO
b4094,-0.24740015700810136,phnN
b4096,-0.3477693591757378,phnL
b4098,-0.03967885437453755,phnJ
b4099,-0.05628556752075073,phnI
b4102,-0.032480159642555434,phnF
b4105,-0.2276712479954556,phnD
b4106,-0.1691026741609831,phnC
b4107,-0.6425615089177237,yjdN
b4109,-0.02226071585809297,crfC
b4110,-0.004336416105208757,yjcZ
b4111,-0.03672726485885759,proP
b4112,-0.14268991516455534,basS
b4114,-0.31608328920012907,eptA
b4115,-3.2446848911584923e-4,adiC
b4117,-0.10745936501778003,adiA
b4118,-0.2970764557044666,melR
b4119,-0.273012821490248,melA
b4120,-0.32070532378233496,melB
b4121,-0.12925562439048727,yjdF
b4124,-0.2734493836518721,dcuR
b4125,-0.20460319757207407,dcuS
b4126,-0.4828394375978039,yjdI
b4127,-0.45630832342758093,yjdJ
b4130,-0.3072925859511324,dtpC
b4131,-0.23210407598378308,cadA
b4132,-0.11294429162346147,cadB
b4135,-0.5745939962074936,yjdC
b4140,-0.49530662281942966,fxsA
b4141,-0.19920113465355,yjeH
b4142,-0.25192198571774843,groS
b4144,-0.20230764209442773,yjeI
b4146,-0.16887367065110034,epmB
b4148,-0.18100258029942315,gdx
b4149,-0.43946020322783635,blc
b4155,-0.36258450507456547,epmA
b4156,-0.07539092089742576,yjeM
b4159,-0.1652891150326646,mscM
b4160,-0.0031625685850634375,psd
b4167,-0.3134892015709982,nnr
b4168,-0.4159571085093775,tsaE
b4169,-0.10035393734445126,amiB
b4171,-0.21553959788634477,miaA
b4182,-0.02347826191797533,yjfJ
b4186,-0.28820796785046326,yjfC
b4187,-0.4818028516982548,aidB
b4188,-0.27905321223486157,yjfN
b4189,-0.38387928914976904,bsmA
b4190,-0.16349309719479566,yjfP
b4193,-0.1800804494394349,ulaA
b4196,-0.25171867946335347,ulaD
b4197,-0.011177543929838505,ulaE
b4199,-0.47284507395849024,yjfY
b4204,-0.13824978146628092,yjfZ
b4208,-0.5004443592811287,cycA
b4210,-0.4451840039951583,ytfF
b4212,-0.38586407017106417,ytfH
b4213,-0.19391666969048887,cpdB
b4214,-0.031411095274822776,cysQ
b4215,-0.4448327716360312,ytfI
b4216,-0.3453227450201126,ytfJ
b4217,-0.5954602193477857,ytfK
b4222,-0.32556459674921784,ytfP
b4224,-0.3245615599946195,chpS
b4225,-0.17617279649983428,chpB
b4227,-0.49331253630418687,ytfQ
b4230,-0.41610047171336806,ytfT
b4231,-0.47710203010146685,yjfF
b4234,-0.14816664608151103,yjgA
b4237,-0.14224348777156046,nrdG
b4239,-0.06626006516181925,treC
b4240,-0.08329797646490553,treB
b4244,-0.058839768819137286,pyrI
b4245,-0.029381599558695917,pyrB
b4246,-0.2398844354606611,pyrL
b4248,-0.3967128052487819,yjgH
b4251,-0.3803160322845777,bdcR
b4252,-0.26839548058479107,tabA
b4253,-0.44459180539938287,yjgL
b4254,-0.15161366232538045,argI
b4257,-0.2939549079592173,yjgN
b4261,-0.03155104556388969,lptF
b4263,-0.5426756669156397,yjgR
b4264,-0.4624023064092828,idnR
b4265,-0.25666774545039367,idnT
b4266,-0.33630012257589614,idnO
b4267,-0.37649330020045446,idnD
b4268,-0.5294316951376152,idnK
b4269,-0.47808437785807,ahr
b4271,-0.4211647785655155,intB
b4278,-0.20166137071134468,insG
b4279,-0.5953508079863451,yjhB
b4280,-0.48907797120826474,yjhC
b4284,-0.41579745409118507,insI-3
b4287,-0.046545624531879284,fecE
b4292,-0.12253665498945984,fecR
b4293,-0.24928430188135073,fecI
b4294,-0.15572563972209338,insA-7
b4295,-0.05222733630914629,yjhU
b4296,-0.29803017513706864,yjhF
b4297,-0.4377555978507968,yjhG
b4298,-0.4475182838090589,yjhH
b4299,-0.5391789672246451,yjhI
b4300,-0.5167404387034445,sgcR
b4301,-0.3722201406095724,sgcE
b4302,-0.39973447549085955,sgcA
b4303,-0.4908258697570494,sgcQ
b4304,-0.46813555560488884,sgcC
b4305,-0.5154583364231687,sgcX
b4307,-0.0254158246334673,yjhQ
b4308_2,-0.36025366284625654,NA
b4309,-0.4912001030860634,nanS
b4310,-0.3966004333776651,nanM
b4311,-0.298479379659707,nanC
b4313,-0.32943813483002554,fimE
b4315,-0.12781148268288178,fimI
b4316,-0.1282874992888928,fimC
b4317,-0.18950491433031952,fimD
b4318,-0.205197817989273,fimF
b4319,-0.19518846894940112,fimG
b4320,-0.31024569956247405,fimH
b4321,-0.22919002469468747,gntP
b4322,-0.038355790075490455,uxuA
b4323,-0.004236437213114601,uxuB
b4325,-0.14047709401109365,yjiC
b4326,-0.16281770671334328,iraD
b4329,-0.017250371201017942,yjiG
b4331,-0.2657010719527102,kptA
b4332,-0.4804672729420485,yjiJ
b4333,-0.20674745473777387,yjiK
b4334,-0.06789749163174942,yjiL
b4336,-0.3317587393892564,yjiN
b4339,-0.36885493643168676,NA
b4340,-0.39052760990524543,yjiR
b4342,-0.3183762818186712,yjiT
b4345,-0.2340195044227649,mcrC
b4346,-0.1528371872944826,mcrB
b4348,-0.16166971724285195,hsdS
b4353,-0.20797298643562856,yjiX
b4355,-0.07988682446977222,tsr
b4356,-0.3286817910518854,lgoT
b4357,-0.3497690296807623,lgoR
b4358,-0.29911541767818084,lgoD
b4359,-0.19530479836661596,opgB
b4361,-0.058212798169910096,dnaC
b4366,-0.22545954530024073,bglJ
b4367,-0.3324218781594808,fhuF
b4371,-0.024028489163951585,rsmC
b4372,-0.06607602333387469,holD
b4373,-0.3066657470021838,rimI
b4374,-0.30991383763320096,yjjG
b4376,-0.23634904449547572,osmY
b4377,-0.49991987096089857,yjjU
b4378,-0.3767540804110581,yjjV
b4382,-0.041118021084900806,deoA
b4392,-0.18713795589716764,slt
b4393,-0.3259487155023936,trpR
b4395,-0.30197920301062364,ytjC
b4396,-0.012559744394769179,rob
b4397,-0.3252665492119877,creA
b4399,-0.31989116012795255,creC
b4400,-0.6497300104993392,creD
b4401,-0.12431459206055379,arcA
b4406,-0.036506801724641325,yaeP
b4409,-0.049482949037271996,blr
b4410,-0.0465732156133394,ecnA
b4411,-0.4741746173372279,ecnB
b4428,-0.32943196935753066,hokB
b4460,-0.5484664763381716,araH
b4461,-0.31591969952293075,yfjD
b4462,-0.4525750262316569,ygaQ
b4463,-0.2260528308489175,ygcU
b4464,-0.5388758066018812,ghxQ
b4465,-0.32329668617433976,yggP
b4467,-0.3638466909123218,glcF
b4468,-0.3965375905794658,glcE
b4471,-0.35422937233708607,tdcG
b4472,-0.16599758712921303,yhdP
b4473,-0.3065152541843076,smf
b4474,-0.06537355586277967,frlC
b4475,-0.088650908054280525,rtcA
b4477,-0.2782207505921647,dgoA
b4478,-0.5655028499362095,dgoD
b4479,-0.12949205259347307,dgoR
b4480,-0.20248331381529724,hdfR
b4481,-0.1105055995173334,rffT
b4482,-0.11016053400208344,yigE
b4484,-0.12397098291680486,cpxP
b4485,-0.4248329078498969,ytfR
b4486,-0.4443822361719544,yjiV
b4487,-0.43120978190751724,yjdP
b4490_2,-0.4394634040438433,NA
b4491_1,-0.47711017133443495,NA
b4492_1,-0.4648386453123523,NA
b4492_3,-0.3342895773465914,NA
b4493_1,-0.4945873803087353,NA
b4493_2,-0.3221362427132873,NA
b4495_1,-0.06153835695329142,NA
b4495_2,-0.1781836576317051,NA
b4496_1,-0.5952965643487425,NA
b4496_2,-0.5750083929627925,NA
b4497,-0.34446835682962273,yeeL
b4498_1,-0.6064788543299947,NA
b4498_2,-0.3136735074162034,NA
b4499_1,-0.4414890163107543,NA
b4500,-0.33442157296188724,yfaS
b4501,-0.15757253874978366,torI
b4505,-0.1951403818929096,NA
b4511,-0.23867768539034712,ybdZ
b4512,-0.49060161570768906,ybdD
b4515,-0.036779648307437136,cydX
b4517,-0.03717098660432767,gnsA
b4518,-0.467532031753079,ymdF
b4519,-0.24943166455227553,icdC
b4522,-0.3916287202156768,ymiA
b4523,-0.34235281823675134,yciX
b4529,-0.4766973313587134,ydbJ
b4536,-0.4169663050913228,yobH
b4539,-0.47745866278876514,yoeB
b4543,-0.34882151576637493,ypaA
b4544,-0.512135119114761,arnE
b4546,-0.02079225315875319,ypeB
b4547,-0.25421161767197037,ypfN
b4550,-0.5980690407339436,arfA
b4551,-0.32380843076805077,yheV
b4553,-0.47520029725022017,ysaB
b4554,-0.2773013606223045,yibT
b4555,-0.4870132340945067,yicS
b4556,-0.015194802788467767,NA
b4557,-0.17970031326792543,yidD
b4558,-0.16929700321749278,yifL
b4565,-0.5152094404528426,sgcB
b4567,-0.28927495505081136,yjjZ
b4568,-0.35891899871534133,ytjA
b4571_1,-0.10954926330114578,NA
b4571_2,-0.303198962335046,NA
b4572,-0.33829183049734146,ylbE
b4575_2,-0.3133117322298243,NA
b4576,-0.1438947702101006,NA
b4580_1,-0.36905306386067,NA
b4580_2,-0.4024905233523214,NA
b4581_2,-0.4900076054456215,NA
b4582_1,-0.17788702593621394,NA
b4582_2,-0.42867597487966735,NA
b4587_1,-0.21782674694457527,NA
b4587_2,-0.2918742137353005,NA
b4595,-0.07902124670358392,yciY
b4596,-0.158824418127236,yciZ
b4600_2,-0.4977093635996461,NA
b4620,-0.26585179601285835,yjbT
b4623_1,-0.3978097072616026,NA
b4633,-0.19005878085669245,xisD
b4634,-0.04562381447501938,aaaD
b4640_1,-0.15336549778310932,NA
b4641,-0.24227149470971554,NA
b4646_2,-0.24721980902244198,NA
b4656,-0.47578535015493517,NA
b4658_1,-0.6991659210871751,NA
b4658_2,-0.7550622608400182,NA
b4659_1,-0.4647145307383368,NA
b4659_2,-0.24841321527902296,NA
b4660_1,-0.4549192429611833,NA
b4661,-0.48028547781123304,yfcU
b4662,-0.09280177146232223,sgrT
b4686,-0.19703975050984116,yshB
b4688,-0.2647914342630499,ykgS
b4693,-0.5024913913831466,aaaE
b4696_1,-0.6150751464685845,NA
b4696_2,-0.6160331157973795,NA
b4705,-0.23034859971865138,mntS
