locus_tag,mean_exp,gci,gene_name
b4582_2,2.5613444677766255,-0.4286759748796674,NA
b4587_1,3.671355270332283,-0.21782674694457513,NA
b4587_2,4.925041926710245,-0.2918742137353005,NA
b4596,4.579068811240692,-0.1588244181272361,yciZ
b4600_2,1.7731182532479388,-0.4977093635996463,NA
b4620,2.266590085023393,-0.2658517960128586,yjbT
b4623_1,3.560832858653989,-0.3978097072616029,NA
b4633,3.7552568325819697,-0.19005878085669264,xisD
b4634,1.043167447208241,-0.04562381447501935,aaaD
b4640_1,4.658205918620528,-0.1533654977831092,NA
b4641,1.9094207453659415,-0.2422714947097155,NA
b4646_2,2.7107210291604567,-0.24721980902244212,NA
b4656,5.330607628263313,-0.4757853501549352,NA
b4658_1,3.70284925577039,-0.6991659210871751,NA
b4658_2,3.06439444395583,-0.7550622608400187,NA
b4659_1,5.424067978859276,-0.46471453073833696,NA
b4660_1,1.125855831697311,-0.45491924296118347,NA
b4661,3.3491998031760417,-0.4802854778112328,yfcU
b4662,1.4855117740989674,-0.09280177146232228,sgrT
b4686,1.825649831558962,-0.19703975050984116,yshB
b4688,2.1932107757225574,-0.2647914342630499,ykgS
b4693,2.1752302754737247,-0.5024913913831466,aaaE
b4696_1,2.725115179140534,-0.6150751464685847,NA
b4696_2,3.2469757321818613,-0.6160331157973796,NA
b4705,3.086399705931251,-0.23034859971865135,mntS
