locus_tag,mean_exp,gci,gene_name
b4168,5.97206519508919,-0.41595710850937767,tsaE
b4169,6.461207484857661,-0.10035393734445128,amiB
b4171,9.298956703210209,-0.21553959788634464,miaA
b4208,7.8483651148467635,-0.5004443592811288,cycA
b4213,6.452192872919713,-0.19391666969048887,cpdB
b4214,6.844379412360236,-0.03141109527482276,cysQ
b4222,8.381957088940963,-0.3255645967492179,ytfP
b4234,7.638840573103665,-0.14816664608151112,yjgA
b4244,8.967432796108074,-0.0588397688191373,pyrI
b4245,9.042340140346395,-0.02938159955869586,pyrB
b4252,7.308419495050537,-0.2683954805847911,tabA
b4254,7.282589064978405,-0.15161366232538043,argI
b4261,6.392640349147901,-0.03155104556388966,lptF
b4263,5.619133314321362,-0.5426756669156401,yjgR
b4271,5.774510890262505,-0.42116477856551576,intB
b4284,6.586697394803205,-0.4157974540911851,insI-3
b4292,5.689432727519297,-0.12253665498945986,fecR
b4293,6.696101592094091,-0.24928430188135084,fecI
b4295,7.246223401549815,-0.05222733630914626,yjhU
b4315,6.310613226573063,-0.12781148268288173,fimI
b4342,5.828877769119257,-0.3183762818186712,yjiT
b4348,5.642133966293735,-0.16166971724285198,hsdS
b4359,6.59835401429396,-0.195304798366616,opgB
b4361,6.244558194925099,-0.05821279816991015,dnaC
b4367,9.38350018849703,-0.3324218781594809,fhuF
b4371,6.6836980724191255,-0.0240284891639516,rsmC
b4372,6.418718667943469,-0.06607602333387472,holD
b4373,6.261834116210225,-0.3066657470021839,rimI
b4374,6.1257679804171365,-0.30991383763320085,yjjG
b4376,7.828584522293662,-0.23634904449547556,osmY
b4382,6.25614407143396,-0.04111802108490083,deoA
b4392,6.6314923136441495,-0.1871379558971678,slt
b4393,6.1734852233579245,-0.3259487155023938,trpR
b4395,6.7296938206345915,-0.3019792030106237,ytjC
b4396,8.551362546097122,-0.0125597443947692,rob
b4397,6.346662685657729,-0.3252665492119877,creA
b4401,10.078686134176037,-0.1243145920605539,arcA
b4406,6.336841856772921,-0.03650680172464129,yaeP
b4461,6.085134072161036,-0.31591969952293103,yfjD
b4472,5.574402455591244,-0.16599758712921306,yhdP
b4480,5.9828944064062854,-0.2024833138152973,hdfR
b4481,5.72281449710663,-0.11050559951733338,rffT
b4484,7.309402011596826,-0.12397098291680486,cpxP
b4490_2,5.715618656626063,-0.4394634040438434,NA
b4493_1,8.503712817432731,-0.4945873803087352,NA
b4493_2,5.756993421317193,-0.3221362427132876,NA
b4498_1,6.664692041286718,-0.6064788543299952,NA
b4529,5.6500362919412925,-0.4766973313587137,ydbJ
b4557,6.404339078512068,-0.1797003132679255,yidD
b4558,6.5315160845886195,-0.16929700321749278,yifL
b4571_1,7.480898569764896,-0.10954926330114571,NA
b4595,6.695779466478029,-0.07902124670358396,yciY
b4659_2,5.860861919614463,-0.24841321527902308,NA
